experiment_id,suite,fold,model,ablation,normalization,encoder,seed,train_count,dev_count,params,trainable_params,best_epoch,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
G_groupkfold_group2_new-user-E5_s2,groupkfold,group2,new-user-E5,E5,global_train_zscore,mlp,2,2261,587,25076,25001,18,0.6893234632120468,0.6846361463188225,0.6403673835125447,0.6113209868597447,0.1982164019620296,0.08257726037076102,8.388787269592285
G_groupkfold_group2_new-user-E5_s3,groupkfold,group2,new-user-E5,E5,global_train_zscore,mlp,3,2261,587,25076,25001,8,0.6788041059289357,0.6751115659297323,0.6427120669056152,0.589871018187866,0.1905260532749582,0.05751477117278288,5.133526086807251
G_groupkfold_group2_new-user-E5_s4,groupkfold,group2,new-user-E5,E5,global_train_zscore,mlp,4,2261,587,25076,25001,9,0.6645063123414081,0.6593538819592073,0.6240890083632019,0.6199794227358685,0.20227576289430232,0.10934120424356113,4.407769680023193
G_groupkfold_group3_new-user-E0_s0,groupkfold,group3,new-user-E0,E0,global_train_zscore,mlp,0,2252,596,25076,25001,49,0.6618809695923297,0.6632138690834192,0.6705380649407635,0.58288652984046,0.19312535274141848,0.08835693669814815,13.433767795562744
G_groupkfold_group3_new-user-E0_s1,groupkfold,group3,new-user-E0,E0,global_train_zscore,mlp,1,2252,596,25076,25001,38,0.6700370170261374,0.6731431220356531,0.6694410925844669,0.5783935397504937,0.1931724512343102,0.07404828054327266,10.9467613697052
G_groupkfold_group3_new-user-E0_s2,groupkfold,group3,new-user-E0,E0,global_train_zscore,mlp,2,2252,596,25076,25001,21,0.6134611673911998,0.6135416094683362,0.5737988152698552,0.6140483540851643,0.21240427683986593,0.06516203616945788,7.169460773468018
G_groupkfold_group3_new-user-E0_s3,groupkfold,group3,new-user-E0,E0,global_train_zscore,mlp,3,2252,596,25076,25001,60,0.6319174019678037,0.6299377489724964,0.6244926502852128,0.6083671681601914,0.2081565706789795,0.06359934753069539,13.645874500274658
G_groupkfold_group3_new-user-E0_s4,groupkfold,group3,new-user-E0,E0,global_train_zscore,mlp,4,2252,596,25076,25001,58,0.6282992063273297,0.6279916955322045,0.6102320096533567,0.6146247339743393,0.21226233361240338,0.09051827486016906,15.585566520690918
G_groupkfold_group3_new-user-E1_s0,groupkfold,group3,new-user-E1,E1,global_train_zscore,mlp,0,2252,596,25076,25001,14,0.6375185238864246,0.6381430718807221,0.6587593242650286,0.5784138853343659,0.1954215266743649,0.05143429812250171,5.431483030319214
G_groupkfold_group3_new-user-E1_s1,groupkfold,group3,new-user-E1,E1,global_train_zscore,mlp,1,2252,596,25076,25001,25,0.6549423138465913,0.6562506976647162,0.6318423650724002,0.5942840302798302,0.20421636047749425,0.08268071534643387,7.982192277908325
G_groupkfold_group3_new-user-E1_s2,groupkfold,group3,new-user-E1,E1,global_train_zscore,mlp,2,2252,596,25076,25001,32,0.6479292490123744,0.6466781252463698,0.621997038174638,0.6191872531914342,0.21499377212389995,0.09151174685677153,9.298678636550903
G_groupkfold_group3_new-user-E1_s3,groupkfold,group3,new-user-E1,E1,global_train_zscore,mlp,3,2252,596,25076,25001,14,0.645534735218012,0.6422064823640098,0.6535212812637121,0.5773507470181545,0.19668825946563706,0.05315786596675147,5.376877784729004
G_groupkfold_group3_new-user-E1_s4,groupkfold,group3,new-user-E1,E1,global_train_zscore,mlp,4,2252,596,25076,25001,36,0.6435426615458953,0.6436913683758565,0.6078186704695042,0.6148827989089786,0.21268284134424834,0.08354866279339129,10.273750305175781
G_groupkfold_group3_new-user-E2_s0,groupkfold,group3,new-user-E2,E2,global_train_zscore,mlp,0,2252,596,25076,25001,14,0.6170406543766507,0.6224484137985159,0.6368198771390962,0.5991375360716688,0.20269341197305904,0.07557476428337394,5.268709659576416
G_groupkfold_group3_new-user-E2_s1,groupkfold,group3,new-user-E2,E2,global_train_zscore,mlp,1,2252,596,25076,25001,21,0.627398794172022,0.6327826970869449,0.5848645239139973,0.6327066281370858,0.2198070932787956,0.09698256339226231,7.138213634490967
G_groupkfold_group3_new-user-E2_s2,groupkfold,group3,new-user-E2,E2,global_train_zscore,mlp,2,2252,596,25076,25001,13,0.6239641048693328,0.6249937401338793,0.6217913558578323,0.6126875179421563,0.21199985634545446,0.06487818057695716,5.292992115020752
G_groupkfold_group3_new-user-E2_s3,groupkfold,group3,new-user-E2,E2,global_train_zscore,mlp,3,2252,596,25076,25001,49,0.6493090424006719,0.6492672196926845,0.6603087977182975,0.6075196205446167,0.20812795254202068,0.09993505850278041,13.28689455986023
G_groupkfold_group3_new-user-E2_s4,groupkfold,group3,new-user-E2,E2,global_train_zscore,mlp,4,2252,596,25076,25001,16,0.6276016922658475,0.6290185895111006,0.6429903466432646,0.6452969912293238,0.22435645906038967,0.1391259898453476,6.050997495651245
G_groupkfold_group3_new-user-E5_s0,groupkfold,group3,new-user-E5,E5,global_train_zscore,mlp,0,2252,596,25076,25001,14,0.6478796955947187,0.648118695475718,0.6729376919701623,0.6334775352481069,0.22053273460152556,0.1510038172057361,5.443178415298462
G_groupkfold_group3_new-user-E5_s1,groupkfold,group3,new-user-E5,E5,global_train_zscore,mlp,1,2252,596,25076,25001,11,0.6459680279120263,0.6417046241295971,0.6499149846423871,0.6676796665692892,0.23471279845665388,0.1637620390088129,4.762364387512207
G_groupkfold_group3_new-user-E5_s2,groupkfold,group3,new-user-E5,E5,global_train_zscore,mlp,2,2252,596,25076,25001,14,0.636939444254865,0.6330085973754594,0.6436211057481351,0.6156492685857182,0.2127777646037633,0.09650993519368889,5.637223720550537
G_groupkfold_group3_new-user-E5_s3,groupkfold,group3,new-user-E5,E5,global_train_zscore,mlp,3,2252,596,25076,25001,13,0.6435844117303928,0.6390648477499814,0.6637231241772708,0.582386130089261,0.19490211573408922,0.06577837740808673,5.238002061843872
G_groupkfold_group3_new-user-E5_s4,groupkfold,group3,new-user-E5,E5,global_train_zscore,mlp,4,2252,596,25076,25001,10,0.6329296499387576,0.6279668464022524,0.6434565598946906,0.6298904674159561,0.22015548439607802,0.1427555909761596,4.485898494720459
G_groupkfold_group4_new-user-E0_s0,groupkfold,group4,new-user-E0,E0,global_train_zscore,mlp,0,2316,532,25076,25001,13,0.6324635686342934,0.6328843757306573,0.6281162501684459,0.6439760082617134,0.22671021158380317,0.05493643080738645,5.394408941268921
G_groupkfold_group4_new-user-E0_s1,groupkfold,group4,new-user-E0,E0,global_train_zscore,mlp,1,2316,532,25076,25001,32,0.6818696967349673,0.6720871477844453,0.7305313908395347,0.6070462306157656,0.2088104890252642,0.10273836372434196,9.578762292861938
G_groupkfold_group4_new-user-E0_s2,groupkfold,group4,new-user-E0,E0,global_train_zscore,mlp,2,2316,532,25076,25001,38,0.6387149249939346,0.629489884073529,0.6848937667510144,0.6253474417609964,0.2167348346916379,0.06703227780990416,11.098111152648926
G_groupkfold_group4_new-user-E0_s3,groupkfold,group4,new-user-E0,E0,global_train_zscore,mlp,3,2316,532,25076,25001,26,0.6458277083832588,0.6405861507396163,0.6634824142422927,0.6284177738613134,0.21913967925739652,0.03811809499537979,8.379943609237671
G_groupkfold_group4_new-user-E0_s4,groupkfold,group4,new-user-E0,E0,global_train_zscore,mlp,4,2316,532,25076,25001,32,0.6610038405623802,0.6540300042091363,0.6962732268255799,0.6165800304776426,0.2135438394411692,0.0669327192349864,10.086443662643433
G_groupkfold_group4_new-user-E1_s0,groupkfold,group4,new-user-E1,E1,global_train_zscore,mlp,0,2316,532,25076,25001,20,0.6522105870641604,0.6433155938885516,0.6218874930749997,0.7592254694320822,0.26093572648135477,0.18990136945490635,8.385617017745972
G_groupkfold_group4_new-user-E1_s1,groupkfold,group4,new-user-E1,E1,global_train_zscore,mlp,1,2316,532,25076,25001,32,0.6859013964706355,0.6801082274108956,0.656684684145118,0.732209354729933,0.24944604180499386,0.17421973534488586,10.388178586959839
G_groupkfold_group4_new-user-E1_s2,groupkfold,group4,new-user-E1,E1,global_train_zscore,mlp,2,2316,532,25076,25001,58,0.6751238698371487,0.6661118496945785,0.6113465195322443,0.7964566541643616,0.26683554940618687,0.20850003208427628,14.255470037460327
G_groupkfold_group4_new-user-E1_s3,groupkfold,group4,new-user-E1,E1,global_train_zscore,mlp,3,2316,532,25076,25001,41,0.6508616494525465,0.6416189093458471,0.6322637639061495,0.7570157427669539,0.2541205048913578,0.17213105013868876,11.62841796875
G_groupkfold_group4_new-user-E1_s4,groupkfold,group4,new-user-E1,E1,global_train_zscore,mlp,4,2316,532,25076,25001,29,0.6686670099438062,0.6617253010387902,0.6498869540479435,0.6808988543585726,0.2371993471938182,0.12967991158086103,8.733803033828735
G_groupkfold_group4_new-user-E2_s0,groupkfold,group4,new-user-E2,E2,global_train_zscore,mlp,0,2316,532,25076,25001,19,0.6510695082283078,0.640752807838315,0.6299878718912363,0.7842867825890714,0.2704232272872925,0.2133453711272126,6.836135387420654
G_groupkfold_group4_new-user-E2_s1,groupkfold,group4,new-user-E2,E2,global_train_zscore,mlp,1,2316,532,25076,25001,17,0.6633737785645539,0.6543854381380416,0.6482698728794527,0.7296360660983229,0.2545281191060189,0.18303266667351267,6.32051944732666
G_groupkfold_group4_new-user-E2_s2,groupkfold,group4,new-user-E2,E2,global_train_zscore,mlp,2,2316,532,25076,25001,40,0.6501230947125701,0.6403674498138592,0.6038450596673005,0.813080759745387,0.2732535053809029,0.20826353590026905,11.354746103286743
G_groupkfold_group4_new-user-E2_s3,groupkfold,group4,new-user-E2,E2,global_train_zscore,mlp,3,2316,532,25076,25001,41,0.6332714769325676,0.6226191557914241,0.6120352763262311,0.8386714227381331,0.277665708046829,0.22739266337513053,11.547333240509033
G_groupkfold_group4_new-user-E2_s4,groupkfold,group4,new-user-E2,E2,global_train_zscore,mlp,4,2316,532,25076,25001,14,0.6488261542561192,0.6399586201473285,0.6507404135535357,0.718807948505765,0.25155099898493966,0.1752038099155306,6.818413972854614
G_groupkfold_group4_new-user-E5_s0,groupkfold,group4,new-user-E5,E5,global_train_zscore,mlp,0,2316,532,25076,25001,9,0.6467149335552062,0.6438701637833588,0.628999655621603,0.6654500360602488,0.23607519594765272,0.11285196131102293,4.9689881801605225
G_groupkfold_group4_new-user-E5_s1,groupkfold,group4,new-user-E5,E5,global_train_zscore,mlp,1,2316,532,25076,25001,15,0.6742259696667409,0.6696590990761639,0.6781409555751868,0.6275879393146403,0.21688057474360697,0.09270338865550219,6.682632684707642
G_groupkfold_group4_new-user-E5_s2,groupkfold,group4,new-user-E5,E5,global_train_zscore,mlp,2,2316,532,25076,25001,11,0.6311015219576068,0.6246745553193128,0.5880635453007321,0.7085292628472982,0.25303384143359614,0.15384085334774414,5.596271514892578
G_groupkfold_group4_new-user-E5_s3,groupkfold,group4,new-user-E5,E5,global_train_zscore,mlp,3,2316,532,25076,25001,8,0.6255329678639078,0.6245165333103208,0.6014493838621289,0.6617551225118038,0.23511916649720183,0.10177085729651993,4.8394105434417725
G_groupkfold_group4_new-user-E5_s4,groupkfold,group4,new-user-E5,E5,global_train_zscore,mlp,4,2316,532,25076,25001,10,0.6556136277692488,0.655381845666004,0.6099390599967058,0.6775634482967732,0.24059701482715126,0.12267382044513199,5.429043292999268
