score_variant,variant_family,real_candidate,control_candidate,control_type,mean_real_protocol_gauc,mean_control_protocol_gauc,delta_protocol_gauc,delta_protocol_macro_user_auc,delta_event_transfer_gauc,real_beats_control
margin_power0p4_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6756975219324226,0.5937895273260175,0.08190799460640508,0.08284103680668786,0.08752021754547745,True
margin_power0p4_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6770818559043461,0.598244506707126,0.07883734919722007,0.08065633260846028,0.08153002038017632,True
margin_power0p4_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6770818559043461,0.6352709429929748,0.04181091291137129,0.03702061950494162,0.03761541063894025,True
margin_power0p4_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6770818559043461,0.5947621383193297,0.08231971758501644,0.09062929726137392,0.08790085027119754,True
margin_power0p4_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6781405216533327,0.6019031262261456,0.0762373954271871,0.07544687016976359,0.07692282223833435,True
margin_power0p4_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6781405216533327,0.6371712274155071,0.04096929423782558,0.032530232971676676,0.03417787403546313,True
margin_power0p4_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6781405216533327,0.59885853768496,0.07928198396837272,0.0841423612496408,0.08260578637040339,True
margin_power0p4_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6791930404575471,0.6037952596145753,0.07539778084297188,0.07215809472317614,0.0744855642293556,True
margin_power0p4_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6791930404575471,0.6385223827124635,0.040670657745083605,0.028634675364611395,0.03259389156558179,True
margin_power0p4_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6791930404575471,0.6002904422138016,0.07890259824374557,0.08155318237360953,0.08251481670960159,True
margin_power0p4_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6800400041930195,0.6057781639171105,0.07426184027590899,0.06867091424924265,0.07466032808956147,True
margin_power0p4_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6800400041930195,0.6396306626458359,0.040409341547183564,0.02526545830024951,0.032059187101367015,True
margin_power0p4_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6800400041930195,0.6036946943625388,0.07634530983048071,0.0761726470641374,0.0804439428179563,True
margin_power0p4_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6782124514094827,0.610893809508912,0.06731864190057069,0.05870420831048195,0.06784869467355481,True
margin_power0p4_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6782124514094827,0.6392061120128277,0.03900633939665499,0.019815573834690348,0.031583101962963656,True
margin_power0p4_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6782124514094827,0.6093836552997981,0.06882879610968462,0.06414578786798564,0.07279387211045252,True
margin_power0p5_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6756975219324226,0.596619301460949,0.07907822047147361,0.075420308392388,0.08074456620040638,True
margin_power0p5_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6756975219324226,0.6323242867109997,0.04337323522142289,0.03208979579952054,0.03933458451909344,True
margin_power0p5_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6756975219324226,0.5937895273260175,0.08190799460640508,0.08284103680668786,0.08752021754547745,True
margin_power0p5_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.676538873723542,0.598794704597974,0.07774416912556803,0.07726271403265217,0.08013671593013671,True
margin_power0p5_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.676538873723542,0.6343621107217099,0.04217676300183215,0.035758721648155856,0.03773097447053875,True
margin_power0p5_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.676538873723542,0.5948861818114782,0.08165269191206381,0.08754951094384256,0.08692845052405462,True
margin_power0p5_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6772939977796371,0.5997888292802048,0.07750516849943223,0.07887085264227878,0.08059636522312974,True
margin_power0p5_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6772939977796371,0.6366148825798872,0.04067911519974987,0.0343683101397978,0.03557770695601259,True
margin_power0p5_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6772939977796371,0.5974382586040299,0.07985573917560718,0.08668490733756085,0.0848835702416405,True
margin_power0p5_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6776911163588103,0.6020064579122213,0.075684658446589,0.07543246970397421,0.0768005107638774,True
