experiment_id,stage,fold,config,seed,params,backbone_params,eeg_params,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,h2_gauc,h2_logloss,h2_brier,h2_ece,shuffle_gauc,zero_gauc,delta_h2_gauc,delta_shuffle_gauc,delta_zero_gauc,zero_sensitivity,shuffle_sensitivity,h2_sensitivity,correction_abs_mean,eeg_gradient_norm,backbone_best_epoch,eeg_best_epoch,elapsed_seconds,locked_test_accessed
U_U1_f2_U1-profile-dynamic_s2,U1,2,U1-profile-dynamic,2,41027,1513,39433,0.6150396825396827,0.6141861841861842,0.592282659228266,0.6198224946102768,0.2157400971384571,0.050087992734997776,0.6120014880952381,0.6200813439884753,0.21583839251273265,0.04680063509213481,0.6150396825396827,0.6131299603174604,0.003038194444444531,0.0,0.0019097222222222987,0.00034682382829487324,0.0001408233802067116,0.0006547592929564416,0.003236279124394059,0.013892570827681645,13,1,23.057058095932007,False
U_U1_f3_U1-profile-dynamic_s0,U1,3,U1-profile-dynamic,0,41027,1513,39433,0.5960699071713057,0.6132823349490016,0.6436680583022047,0.6478281377563103,0.2097897139931189,0.07194932236262036,0.5928842039856026,0.6478193765186951,0.20978788646884908,0.07158471698599445,0.5918352529366515,0.5928842039856026,0.0031857031857031037,0.004234654234654189,0.0031857031857031037,0.0005898064700886607,0.00029463708051480353,0.0006209776038303971,0.002650307957082987,0.05642358175310646,11,1,27.875730514526367,False
U_U1_f3_U1-profile-dynamic_s1,U1,3,U1-profile-dynamic,1,41027,1513,39433,0.6351032611522123,0.6488350962309296,0.7100271002710028,0.6092684406808344,0.1949281370941581,0.0722635614986394,0.6209970390914447,0.6128340679652737,0.1972932083119849,0.03584538525210085,0.5934064866757175,0.6270187951132007,0.014106222060767615,0.04169677447649478,0.008084466039011584,0.07995744049549103,0.026146145537495613,0.07650831341743469,0.360294371843338,0.2231089376480165,18,7,35.98668813705444,False
U_U1_f3_U1-profile-dynamic_s2,U1,3,U1-profile-dynamic,2,41027,1513,39433,0.615276312653935,0.6276176716801717,0.6861861861861863,0.6169544786270154,0.19499835870170115,0.07027233482947842,0.5881007298839467,0.6532374852992967,0.21230197212993004,0.022994010268907534,0.5523780027276531,0.5720317076086308,0.027175582769988327,0.06289830992628187,0.04324460504530425,0.12515953183174133,0.06644881516695023,0.09125358611345291,0.43580108880996704,0.21093988814117243,3,9,24.20651602745056,False
U_U1_f1_U1-profile-dynamic-film_s0,U1,1,U1-profile-dynamic-film,0,41027,1513,39433,0.5744207533759774,0.5722521129663988,0.5525511975008677,0.6761003613476422,0.24140912087977584,0.09363441305891491,0.5729470612306434,0.678364754220075,0.24238591733637985,0.09958669828080227,0.5747938877043356,0.5758185264155414,0.0014736921453339935,-0.0003731343283581712,-0.0013977730395640098,0.0018023585435003042,0.000568543968256563,0.004455858375877142,0.020326493307948112,0.023715561013750237,6,4,15.966029405593872,False
U_U1_f1_U1-profile-dynamic-film_s1,U1,1,U1-profile-dynamic-film,1,41027,1513,39433,0.6119962955783851,0.6032903439153439,0.6655675112808054,0.6260913170997168,0.21685196502576864,0.06606064647179963,0.6031618961469707,0.6416050455169378,0.22429095359944592,0.0748479455358166,0.6239368094591976,0.5963128082531068,0.008834399431414397,-0.01194051388081252,0.015683487325278245,0.08625907450914383,0.03847470134496689,0.07966746389865875,0.36387476325035095,0.24746604506203734,31,9,34.90107488632202,False
U_U1_f1_U1-profile-dynamic-film_s2,U1,1,U1-profile-dynamic-film,2,41027,1513,39433,0.5757475608968147,0.5721769566412424,0.550815688996876,0.6762984350114655,0.2415436578784961,0.09422652350797353,0.5737064676616916,0.6778740959732361,0.24222793424601352,0.09368974982808019,0.5747442441472292,0.573550214296483,0.002041093235123026,0.0010033167495854256,0.002197346600331662,0.0021670327987521887,0.0007397549343295395,0.003542764112353325,0.016159536316990852,0.05822992570905025,6,3,17.860101222991943,False
U_U1_f2_U1-profile-dynamic-film_s0,U1,2,U1-profile-dynamic-film,0,41027,1513,39433,0.6035486562049062,0.6099177211677211,0.6381647176626257,0.6171083974543413,0.21381335174143873,0.06198765566439125,0.5948210903679654,0.6243163484740573,0.21716038883559408,0.03698040026123597,0.5895751037157286,0.5870259514790765,0.008727565836940787,0.013973552489177532,0.016522704725829618,0.020694639533758163,0.005897236056625843,0.01692674309015274,0.07312088459730148,0.25575307381837603,8,5,20.891794204711914,False
U_U1_f2_U1-profile-dynamic-film_s1,U1,2,U1-profile-dynamic-film,1,41027,1513,39433,0.6277086715367964,0.6307647445147446,0.6219289775775131,0.6121917365394096,0.21257510984429817,0.06409619408241064,0.6257989493145744,0.612189556003212,0.21257464307407295,0.06409420565955053,0.6277086715367964,0.6277086715367964,0.0019097222222220767,0.0,0.0,5.116570264362963e-06,2.879412022593897e-06,2.928241156041622e-05,0.00014242524048313498,0.004009829923610231,16,1,25.95437455177307,False
U_U1_f2_U1-profile-dynamic-film_s2,U1,2,U1-profile-dynamic-film,2,41027,1513,39433,0.6141405122655124,0.6133799533799533,0.5884919357722705,0.6206103836727132,0.21598189606021148,0.04804698859663222,0.6163777281746032,0.6218530131117467,0.21645609045537265,0.03977853894719103,0.613854053932179,0.6162238455988457,-0.0022372159090908728,0.00028645833333340587,-0.002083333333333326,0.0005668539670296013,0.0002685163635760546,0.0029322966001927853,0.014543233439326286,0.06360901050454344,11,2,21.74244976043701,False
