phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,base_weight,history_floor,history_cap,position_floor,position_cap,context_std_floor,context_std_ref,context_count_floor,context_count_ref,fallback_base_weight,mean_reliability,std_reliability,min_reliability,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9739388264669163,0.025924592202257783,0.8555555555555556,0.6267123287671232,0.6352661227661227,0.6267123287671232,0.6356036556036557,584,30,26,0.6205861066017316,0.6194934232434233,0.637771340700211,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9380112359550562,0.03880750372883351,0.7749999999999999,0.6215753424657534,0.6276603026603026,0.6215753424657534,0.6273188231521565,584,30,26,0.6177796942640692,0.6169235394235393,0.6323713478525194,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9205337078651686,0.0635114471568677,0.81,0.6386986301369864,0.6520715395715396,0.6386986301369864,0.6506974506974507,584,30,26,0.6258258928571429,0.6258157120657122,0.6454958337803526,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8784209092115056,0.08349357059851564,0.7,0.6335616438356164,0.6505427442927443,0.6335616438356164,0.6488433942600609,584,30,26,0.6357323232323233,0.6341291578791578,0.6286521474805993,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8236807355170426,0.06465966883953976,0.7,0.6352739726027398,0.6520537333037333,0.6352739726027398,0.6501529180695848,584,30,26,0.6410698502886003,0.6396494708994709,0.6397382255122841,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8602919460315112,0.09659548798841389,0.578125,0.6335616438356164,0.6505427442927443,0.6335616438356164,0.6488433942600609,584,30,26,0.6298019255050505,0.6274420949420949,0.6274362550513178,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8711647380580895,0.07372328189075576,0.7162745770583288,0.6352739726027398,0.6461635586635587,0.6352739726027398,0.6450481000481001,584,30,26,0.6316932720057721,0.6291311466311467,0.6279011550978078,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8274318083141095,0.08734384800855004,0.6075,0.6352739726027398,0.6454792892292893,0.6352739726027398,0.6449841670675004,584,30,26,0.6291268713924963,0.6295402282902283,0.6268640703787147,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8195026730163743,0.08342450650278149,0.625760625,0.6404109589041096,0.643940318940319,0.6404109589041096,0.6431212922879589,584,30,26,0.6333592622655122,0.6323205498205499,0.6214283159889854,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8195026730163743,0.08342450650278149,0.625760625,0.6421232876712328,0.6468071280571281,0.6421232876712328,0.6456058601891935,584,30,26,0.6352169011544011,0.6351873589373589,0.6230018238386439,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8342514138406709,0.1004779873357443,0.5625156250000001,0.6386986301369864,0.649902874902875,0.6386986301369864,0.6488179413179415,584,30,26,0.6316072555916306,0.629349678099678,0.6236812931373601,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6521035598705501,0.6794226812322144,0.6521035598705501,0.6976295893260179,618,28,24,0.6478964993825134,0.6686928542136875,0.5741229033911961,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9883348895113602,0.02043372847516129,0.8644444444444445,0.6504854368932039,0.6765616223349711,0.6504854368932039,0.6953861086003943,618,28,24,0.6426892066752207,0.662933925642259,0.5733904636343661,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.656957928802589,0.684514635655309,0.656957928802589,0.7037955001347858,618,28,24,0.6430874195734335,0.6634856231731231,0.5713762543030836,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9303081232492997,0.06357390781398536,0.81,0.6666666666666666,0.6775346543088738,0.6666666666666666,0.6656054230161372,618,28,24,0.6658272962468766,0.6728161152119485,0.5587050465099246,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8647045794014637,0.08186697390424634,0.7,0.6537216828478964,0.6807247645655478,0.6537216828478964,0.6989050995300995,618,28,24,0.6383602023462164,0.6584249970708304,0.5698381308137406,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.816753272307617,0.06869597885681913,0.7,0.6537216828478964,0.6807247645655478,0.6537216828478964,0.6989050995300995,618,28,24,0.6383602023462164,0.6584249970708304,0.5707170585219365,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8571070930102445,0.0824142114364892,0.578125,0.6537216828478964,0.6807247645655478,0.6537216828478964,0.6989050995300995,618,28,24,0.6328656968517109,0.6524726161184494,0.5641983446861496,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8730567826779191,0.06730791880163878,0.715125,0.6666666666666666,0.6974481412944069,0.6666666666666666,0.7141923255316113,618,28,24,0.6515775405635544,0.6725233215858216,0.5739397934519886,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8258670260231942,0.08934166970108266,0.6248504939729315,0.6715210355987055,0.6823980992216608,0.6715210355987055,0.6699885398992541,618,28,24,0.6582294647854088,0.6658651572193238,0.5643448326375156,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8279330695586051,0.08180778289027336,0.6507637500000001,0.6812297734627831,0.7048065045191594,0.6812297734627831,0.6978835945800231,618,28,24,0.6661922964370517,0.6839528180153179,0.5674943235918846,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8279330695586051,0.08180778289027336,0.6507637500000001,0.6877022653721683,0.707731814163219,0.6877022653721683,0.6998063940028226,618,28,24,0.6729329043140232,0.6900926889468556,0.5686662272028126,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8437747024447423,0.08485128922002229,0.5512421875,0.6666666666666666,0.6973263089357323,0.6666666666666666,0.7141923255316113,618,28,24,0.6453199093059232,0.665744221056721,0.5650406504065041,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6421404682274248,0.6542379280772137,0.6421404682274248,0.6772456538170823,598,35,28,0.6335969503133683,0.6287067529031815,0.5896910794862895,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9493346068131169,0.025042878757024368,0.8466666666666667,0.6321070234113713,0.6567039144717716,0.6321070234113713,0.6833454270597128,598,35,28,0.6318118283043656,0.6305307324950183,0.5879902811523776,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9016017191977077,0.0338078863219829,0.7629999999999999,0.6287625418060201,0.6507586196871912,0.6287625418060201,0.6740256991685564,598,35,28,0.6325971872240529,0.6319422971208686,0.5875737591114196,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9115759312320917,0.06521362817962645,0.81,0.6204013377926422,0.6572949008663294,0.6204013377926422,0.6826277399848828,598,35,28,0.6025629428614504,0.59724861282897,0.581048247136411,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.9069491986449099,0.07971929576382245,0.7,0.6421404682274248,0.6573133249026105,0.6421404682274248,0.6797059712774,598,35,28,0.6416371605177575,0.6378667843399987,0.5884068031933356,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8458816344055101,0.06536717730876325,0.7,0.6421404682274248,0.6573133249026105,0.6421404682274248,0.6797059712774,598,35,28,0.6340414809071525,0.6300147306397307,0.585213467545991,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8728379495818448,0.09872647460883707,0.578125,0.6421404682274248,0.6573133249026105,0.6421404682274248,0.6797059712774,598,35,28,0.6421791475522819,0.6400327681577681,0.5853870183963902,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8774208950595501,0.06920498256014486,0.69825,0.6387959866220736,0.6560047459154602,0.6387959866220736,0.6804051398337112,598,35,28,0.6446746785552756,0.6417890855837285,0.5881638320027769,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8407084790254032,0.08338448036594402,0.6075,0.6187290969899666,0.6535746627710912,0.6187290969899666,0.6671515495086923,598,35,28,0.6008522323447697,0.5950911968322682,0.577299548767789,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8192622434434248,0.07771389388942826,0.598749375,0.617056856187291,0.6500268547589976,0.617056856187291,0.6643133030990173,598,35,28,0.5977343800478131,0.5925161264000549,0.5791391877820202,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8192622434434248,0.07771389388942826,0.598749375,0.6220735785953178,0.6526487368451654,0.6220735785953178,0.6664108087679516,598,35,28,0.5989485473067563,0.5936499132481275,0.579798681013537,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8306587716214658,0.10073209553568999,0.538234375,0.6354515050167224,0.6480682379789523,0.6354515050167224,0.6675479969765685,598,35,28,0.6342615924705476,0.6320972050436335,0.5834432488719195,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6421232876712328,0.6508787508787509,0.6421232876712328,0.634716610549944,584,30,26,0.6337814529220779,0.6326614126614126,0.6501805957872904,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9739388264669163,0.025924592202257783,0.8555555555555556,0.636986301369863,0.651048026048026,0.636986301369863,0.633805114638448,584,30,26,0.6380867830086581,0.6368724793724794,0.6403104101848871,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9380112359550562,0.03880750372883351,0.7749999999999999,0.6472602739726028,0.666549654049654,0.6472602739726028,0.6548324514991183,584,30,26,0.6452395607864359,0.6450594775594778,0.6299038014519186,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9205337078651686,0.0635114471568677,0.81,0.6027397260273972,0.6063323250823252,0.6027397260273972,0.5951837822671155,584,30,26,0.6041939484126984,0.5993065730565731,0.6442799413510711,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8943472507174394,0.08320600685662634,0.7,0.6472602739726028,0.6579020516520517,0.6472602739726028,0.640803471220138,584,30,26,0.6436344471500721,0.6442601380101382,0.609841576368773,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8378343898910088,0.06815663596576664,0.7,0.6523972602739726,0.6661946849446849,0.6523972602739726,0.6479904200737534,584,30,26,0.6549341630591631,0.6560333185333185,0.6197475235132138,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8724389795662677,0.09216907025762357,0.578125,0.648972602739726,0.6633965571465571,0.648972602739726,0.6455653759820427,584,30,26,0.6543494092712842,0.6544291356791357,0.6172442155705755,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.883970826011145,0.0727899855441121,0.7296261672582072,0.6438356164383562,0.6588050838050837,0.6438356164383562,0.6410569985569985,584,30,26,0.6424475784632034,0.6424908424908425,0.610306476415263,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8392538381566733,0.0839806322612553,0.6075,0.6061643835616438,0.6101250601250601,0.6061643835616438,0.5973597081930415,584,30,26,0.620437748015873,0.6172858160358161,0.6191038157565355,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8312633857075432,0.08022856465722009,0.625760625,0.613013698630137,0.6130529193029193,0.613013698630137,0.6004791967291967,584,30,26,0.626279761904762,0.6221825396825397,0.6119157458069593,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8312633857075432,0.08022856465722009,0.625760625,0.6113013698630136,0.6165251415251416,0.6113013698630136,0.6097847522847524,584,30,26,0.6255505952380953,0.6236782661782662,0.6132746844043915,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8459758164908501,0.09610374897682922,0.5625156250000001,0.6404109589041096,0.6512730325230325,0.6404109589041096,0.6334181096681097,584,30,26,0.6479368461399712,0.646730352980353,0.6116654150126953,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6229773462783171,0.6443271015620087,0.6229773462783171,0.6541372119943548,618,28,24,0.6252172749550372,0.6340711256336257,0.5632095510144289,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9883348895113602,0.02043372847516129,0.8644444444444445,0.6051779935275081,0.623656298396688,0.6051779935275081,0.6366282361818075,618,28,24,0.6041452913830536,0.6119905480322148,0.5597304621694865,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.6213592233009708,0.6416293973866213,0.6213592233009708,0.6579242417635275,618,28,24,0.6193840056602293,0.6266341683008351,0.55932762030323,24
