phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,base_weight,history_floor,history_cap,agreement_gamma,selected_alignment,stage1_source,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.559931506849315,0.5530841843341844,0.559931506849315,0.5484401555234888,584,30,26,0.5565141369047619,0.5496008621008621,0.5943210671244143,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.559931506849315,0.5530841843341844,0.559931506849315,0.5484401555234888,584,30,26,0.5565141369047619,0.5496008621008621,0.5943210671244143,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.559931506849315,0.5530841843341844,0.559931506849315,0.5484401555234888,584,30,26,0.5565141369047619,0.5496008621008621,0.5943210671244143,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.5400935696248197,0.5331943981943982,0.5405535886707434,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.5435310696248197,0.537040552040552,0.5433251081786646,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.559931506849315,0.5521811521811523,0.559931506849315,0.5476575276575276,584,30,26,0.5581877931096682,0.5525473137973138,0.557486678825591,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5513698630136986,0.5490447052947053,0.5513698630136986,0.5523466810966811,584,30,26,0.5527240034271284,0.547693833943834,0.5592032328434002,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5616438356164384,0.5566149128649129,0.5616438356164384,0.5589075276575276,584,30,26,0.5578224206349206,0.5527881840381841,0.5972535135715051,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5821917808219178,0.5750800125800126,0.5821917808219178,0.5738524130190796,584,30,26,0.5755892631673881,0.5712012524512524,0.602403175624933,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5633561643835616,0.5609418359418359,0.5633561643835616,0.5626575276575276,584,30,26,0.5605381944444444,0.5550165112665113,0.5953223903014698,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5760517799352751,0.60540916974418,0.5760517799352751,0.5810512734619877,618,28,24,0.5779798387315869,0.5995829671871339,0.6113674650260016,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.580906148867314,0.6090381427699216,0.580906148867314,0.5850921829493257,618,28,24,0.5795438923935426,0.6016992575325909,0.6136746502600161,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.580906148867314,0.6090381427699216,0.580906148867314,0.5850921829493257,618,28,24,0.5795438923935426,0.6016992575325909,0.6136746502600161,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.580906148867314,0.6090381427699216,0.580906148867314,0.5850921829493257,618,28,24,0.5795438923935426,0.6016992575325909,0.6136746502600161,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.580906148867314,0.6090381427699216,0.580906148867314,0.5850921829493257,618,28,24,0.5795438923935426,0.6016992575325909,0.6136746502600161,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.580906148867314,0.6090381427699216,0.580906148867314,0.5850921829493257,618,28,24,0.5795438923935426,0.6016992575325909,0.6136746502600161,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5760517799352751,0.60540916974418,0.5760517799352751,0.5810512734619877,618,28,24,0.582548880800629,0.6042925130425131,0.5594557972606753,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5760517799352751,0.60540916974418,0.5760517799352751,0.5810512734619877,618,28,24,0.5814125171642653,0.6032508463758464,0.5617812934886106,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5841423948220065,0.6124216014165382,0.5841423948220065,0.588096718096718,618,28,24,0.5838493091989595,0.6065300555925556,0.5627334651724896,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.587378640776699,0.6153771529110151,0.587378640776699,0.59036618143761,618,28,24,0.5875650379146884,0.6104431949223615,0.5651138943821871,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5906148867313916,0.6202784687004889,0.5906148867313916,0.6033877233877234,618,28,24,0.5920133673630178,0.6135257566507567,0.6199003881930711,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5922330097087378,0.6206302852311947,0.5922330097087378,0.6115793333650477,618,28,24,0.591648454498105,0.6119577451869119,0.6271881637735296,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.587378640776699,0.6181243496713698,0.587378640776699,0.5928253492539207,618,28,24,0.5927847308092064,0.6141709101084101,0.6175565809712151,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6605351170568562,0.6568698398162683,0.6605351170568562,0.6583499622071051,598,35,28,0.6298461157416382,0.6330035473785474,0.6289829920166609,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6555183946488294,0.6480630216344502,0.6555183946488294,0.6507092695664124,598,35,28,0.6284472658353256,0.6309356747749606,0.629573064908018,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6555183946488294,0.6480630216344502,0.6555183946488294,0.6507092695664124,598,35,28,0.6284472658353256,0.6309356747749606,0.629573064908018,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6555183946488294,0.6480630216344502,0.6555183946488294,0.6507092695664124,598,35,28,0.6284472658353256,0.6309356747749606,0.629573064908018,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6555183946488294,0.6480630216344502,0.6555183946488294,0.6507092695664124,598,35,28,0.6284472658353256,0.6309356747749606,0.629573064908018,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6555183946488294,0.6480630216344502,0.6555183946488294,0.6507092695664124,598,35,28,0.6284472658353256,0.6309356747749606,0.629573064908018,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6605351170568562,0.6568698398162683,0.6605351170568562,0.6583499622071051,598,35,28,0.634316189614697,0.6352228707139422,0.613519611246095,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6605351170568562,0.6568698398162683,0.6605351170568562,0.6583499622071051,598,35,28,0.634316189614697,0.6352228707139422,0.6133634154807358,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6605351170568562,0.6510741705384563,0.6605351170568562,0.6531181886896172,598,35,28,0.6379839977601172,0.6367803889232461,0.6078097882679625,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.657190635451505,0.6467678518571376,0.657190635451505,0.6540229505943792,598,35,28,0.6338737050677349,0.632548014155157,0.606872613675807,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6555183946488294,0.660321619518048,0.6555183946488294,0.6599209097780525,598,35,28,0.6280255648166096,0.630531290799148,0.6289482818465811,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6555183946488294,0.663026355258498,0.6555183946488294,0.6670297533154675,598,35,28,0.6283052271111973,0.6313017504981792,0.628531759805623,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6638795986622074,0.6695690684976398,0.6638795986622074,0.6679141070569641,598,35,28,0.6339886067498008,0.6365687057651345,0.6295730649080181,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5582225644725645,0.5667808219178082,0.5593219897386564,584,30,26,0.5504902822871574,0.5461797461797461,0.5970747058613167,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5588457838457838,0.5667808219178082,0.5598621131954465,584,30,26,0.5521705898268399,0.5479858104858105,0.5982905982905983,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5588457838457838,0.5667808219178082,0.5598621131954465,584,30,26,0.5521705898268399,0.5479858104858105,0.5982905982905983,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5588457838457838,0.5667808219178082,0.5598621131954465,584,30,26,0.5521705898268399,0.5479858104858105,0.5982905982905983,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5588457838457838,0.5667808219178082,0.5598621131954465,584,30,26,0.5521705898268399,0.5479858104858105,0.5982905982905983,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5588457838457838,0.5667808219178082,0.5598621131954465,584,30,26,0.5521705898268399,0.5479858104858105,0.5982905982905983,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5582225644725645,0.5667808219178082,0.5593219897386564,584,30,26,0.5545402687590189,0.5506304343804344,0.5507635089225047,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.5582225644725645,0.5667808219178082,0.5593219897386564,584,30,26,0.5598243596681097,0.55622483997484,0.5533919822622752,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5684931506849316,0.559738640988641,0.5684931506849316,0.5631359227192562,584,30,26,0.5548106060606061,0.5519511507011508,0.5525158244823518,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5684931506849316,0.5591891904391905,0.5684931506849316,0.5626597322430656,584,30,26,0.5580894886363637,0.5546059958559959,0.5549476093409147,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5736301369863014,0.5651186776186776,0.5736301369863014,0.5652986211319545,584,30,26,0.5596519886363637,0.555288924038924,0.604727675857383,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5753424657534246,0.5723313723313723,0.5753424657534246,0.5715496232162899,584,30,26,0.564029356060606,0.5606548544048544,0.612416407395487,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5702054794520548,0.5620509120509121,0.5702054794520548,0.5626398909732243,584,30,26,0.5553513933982683,0.5510764698264699,0.600185960018596,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-zero,False,zero_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.540453074433657,0.5620834829479372,0.540453074433657,0.5587927746856318,618,28,24,0.5391528925619834,0.557341019320186,0.6122097707463561,24
