experiment_id,suite,fold,model,mode,representation,interaction,auxiliary_weight,seed,params,eeg_params,base_epoch,base_dev_gauc,recovery_epoch,residual_scale,correction_abs_mean,eeg_gradient_norm,zero_sensitivity,shuffle_sensitivity,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
GR_auth_roll3_E1-band_region-bilinear_s0,auth,roll3,E1-band_region-bilinear,real,band_region,bilinear,0.0,0,19739,18145,10,0.5926261287275274,8,-0.0746074989438057,0.3270877003669739,0.1910224497504623,0.07248671352863312,0.05710114911198616,0.615770622151741,0.6252756695465028,0.6415806049952393,0.6387629196048259,0.20505544714162668,0.07604743476796856,11.92302680015564
GR_auth_roll3_E1-band_region-bilinear_s1,auth,roll3,E1-band_region-bilinear,real,band_region,bilinear,0.0,1,19739,18145,13,0.6145339314919734,6,0.05914992466568947,0.22442223131656647,0.12799999884187935,0.03999931365251541,0.0187640693038702,0.629026218536708,0.6438122872497872,0.6518713835787007,0.6277048050652199,0.2026927152371056,0.02535124587616642,12.3595552444458
GR_auth_roll3_E1-band_region-bilinear_s2,auth,roll3,E1-band_region-bilinear,real,band_region,bilinear,0.0,2,19739,18145,3,0.5857655650487819,9,0.09607292711734772,0.366767942905426,0.12432760822422338,0.07740923762321472,0.06425312161445618,0.610647035559623,0.6248970551053885,0.6556800703142166,0.6289156335060165,0.20063069115458484,0.05474996524152275,11.629507780075073
GR_auth_roll3_E1-band_region-bilinear_s3,auth,roll3,E1-band_region-bilinear,real,band_region,bilinear,0.0,3,19739,18145,19,0.6466661543584621,2,0.016199523583054543,0.012801370583474636,0.05134223868824704,0.0022441097535192966,0.0004276828549336642,0.6475208552131629,0.6603620607787274,0.6840254889035378,0.6140549955259863,0.19796457453639457,0.03980372869246787,14.810067653656006
GR_auth_roll3_E1-band_region-bilinear_s4,auth,roll3,E1-band_region-bilinear,real,band_region,bilinear,0.0,4,19739,18145,2,0.5888518338693165,1,-0.004035899881273508,0.00032125497818924487,0.006005589791883238,6.984414358157665e-05,3.999882756033912e-05,0.5888518338693165,0.6059895043228377,0.5797626895187871,0.6536582648947541,0.2124814218126547,0.02048698202439689,7.958944797515869
GR_auth_roll3_E2-band_region-bilinear_s0,auth,roll3,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,0,19739,18145,10,0.5926261287275274,2,-0.012942515313625336,0.004311312921345234,0.08907199677624673,0.0,0.0,0.590256276357675,0.6086130227796894,0.6404087013843112,0.648101071576514,0.20990516330556863,0.06652337357732069,9.612318515777588
GR_auth_roll3_E2-band_region-bilinear_s1,auth,roll3,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,1,19739,18145,13,0.6145339314919734,4,-0.038560427725315094,0.08636447787284851,0.027330137352790367,0.0,0.0,0.6179359587576371,0.6337123910040577,0.6524573353841646,0.6283354941907228,0.20274023650820877,0.035876080092809175,10.509824991226196
GR_auth_roll3_E2-band_region-bilinear_s2,auth,roll3,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,2,19739,18145,3,0.5857655650487819,2,0.018076853826642036,0.0054421136155724525,0.022380300871616222,0.0,0.0,0.5880106684302489,0.6054026451943119,0.5833882663150955,0.6528509849599713,0.21213004292461451,0.022322729951573753,6.830012798309326
GR_auth_roll3_E2-band_region-bilinear_s3,auth,roll3,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,3,19739,18145,19,0.6466661543584621,1,-0.00028735536034218967,4.4550652091857046e-05,0.004387319256809607,0.0,0.0,0.6466661543584621,0.659991690408357,0.6836226470372812,0.6141431497651307,0.19805345832558638,0.03486710307234196,11.208718061447144
GR_auth_roll3_E2-band_region-bilinear_s4,auth,roll3,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,4,19739,18145,2,0.5888518338693165,1,-0.0029877384658902884,0.0002273958525620401,0.006739422228011452,0.0,0.0,0.5888518338693165,0.6059895043228377,0.5797626895187871,0.6536565990643795,0.2124809655217203,0.020481740488772035,7.620847463607788
GR_auth_roll3_E8-band_region-bilinear_s0,auth,roll3,E8-band_region-bilinear,zero,band_region,bilinear,0.0,0,19739,18145,10,0.5926261287275274,1,0.0,0.0,0.0,0.0,0.0,0.5926261287275274,0.6103722820389487,0.6400058595180547,0.648301588227522,0.2100050194212514,0.06639081301430001,10.839536428451538
GR_auth_roll3_E8-band_region-bilinear_s1,auth,roll3,E8-band_region-bilinear,zero,band_region,bilinear,0.0,1,19739,18145,13,0.6145339314919734,1,0.0,0.0,0.0,0.0,0.0,0.6145339314919734,0.629072940947941,0.6481359408188676,0.6307113569661251,0.20364329473720189,0.030439611630325953,9.014341831207275
GR_auth_roll3_E8-band_region-bilinear_s2,auth,roll3,E8-band_region-bilinear,zero,band_region,bilinear,0.0,2,19739,18145,3,0.5857655650487819,1,0.0,0.0,0.0,0.0,0.0,0.5857655650487819,0.6036124215290882,0.5814106789716545,0.6532090525824352,0.2122907930379311,0.021740502828189054,6.132246971130371
GR_auth_roll3_E8-band_region-bilinear_s3,auth,roll3,E8-band_region-bilinear,zero,band_region,bilinear,0.0,3,19739,18145,19,0.6466661543584621,1,0.0,0.0,0.0,0.0,0.0,0.6466661543584621,0.659991690408357,0.6836592690251226,0.6141441839243107,0.19805374520454858,0.03486512282749992,10.367079257965088
GR_auth_roll3_E8-band_region-bilinear_s4,auth,roll3,E8-band_region-bilinear,zero,band_region,bilinear,0.0,4,19739,18145,2,0.5888518338693165,1,0.0,0.0,0.0,0.0,0.0,0.5888518338693165,0.6059895043228377,0.5795429575917381,0.6536666690887285,0.21248557583476332,0.020471948004950734,5.902870416641235
