phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,feature_set,pair_weighting,oof_meta,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6404682274247492,0.6435713558927845,0.6404682274247492,0.6621647770219198,598,35,28,0.6428208524477182,0.6402783146086718,0.6536966331135022,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6301369863013698,0.6438820438820438,0.6301369863013698,0.6430707872374539,584,30,26,0.6226970598845598,0.6226520239020239,0.6164217001037084,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6472491909385113,0.6612054084999777,0.6472491909385113,0.682576851058994,618,28,24,0.6500695788283202,0.6593384470467805,0.6715740130374277,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6488294314381271,0.6592768474911332,0.6488294314381271,0.6772932728647015,598,35,28,0.6307234390816481,0.6274202913488628,0.6738285317598056,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6301369863013698,0.647266391016391,0.6301369863013698,0.649032988616322,584,30,26,0.6217924783549784,0.62250185000185,0.6334084325716125,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6423948220064725,0.6787115674644699,0.6423948220064725,0.6986450553414839,618,28,24,0.6416310767709369,0.6592354790271457,0.6604409287336117,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6404682274247492,0.6569642130356417,0.6404682274247492,0.6693076341647769,598,35,28,0.6404067325709117,0.6382899359238646,0.6400555362721277,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6267123287671232,0.6410330410330409,0.6267123287671232,0.6406016514349848,584,30,26,0.6294072420634922,0.6280668405668405,0.6172799771126131,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6521035598705501,0.6774264733147923,0.6521035598705501,0.6963211821247536,618,28,24,0.6555765718353131,0.6743538791455458,0.6652750311286896,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6387959866220736,0.6541911593697307,0.6387959866220736,0.6826674225245654,598,35,28,0.6329608451250242,0.6280980510891225,0.5879555709822979,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6286240755772006,0.6239122914122915,0.646032256910918,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6213592233009708,0.6362803775995532,0.6213592233009708,0.6538251431108574,618,28,24,0.6195151973124001,0.6272200523242191,0.556837325130008,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6438127090301003,0.6613807852200708,0.6438127090301003,0.6896095993953137,598,35,28,0.6348987745256401,0.6299121100460388,0.5889274557445332,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6404109589041096,0.6500800125800126,0.6404109589041096,0.6340243706910373,584,30,26,0.6312319624819624,0.6276668701668702,0.6477130493866896,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6197411003236246,0.6351229701921458,0.6197411003236246,0.6528330796187938,618,28,24,0.6156981809953839,0.623632089361256,0.5591445103640226,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6404682274247492,0.6532553128088843,0.6404682274247492,0.675665910808768,598,35,28,0.6321245504081325,0.627600129698344,0.591461298160361,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6472602739726028,0.6588228900728901,0.6472602739726028,0.6404904200737533,584,30,26,0.6412070481601732,0.6412916712916713,0.652075957515288,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6213592233009708,0.6570745800168853,0.6213592233009708,0.6599665942523085,618,28,24,0.6321364921015271,0.6508312867687868,0.5666520178715301,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6254180602006689,0.6209821230356943,0.6254180602006689,0.6210622552051123,598,35,28,0.6253761495552541,0.6218467841682127,0.6108295730649079,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.625,0.634245152995153,0.625,0.6231315135481802,584,30,26,0.632036773989899,0.6320465182965184,0.6391660408396811,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6245954692556634,0.6441538833734396,0.6245954692556634,0.6506686831686832,618,28,24,0.6352487838501825,0.6418532123740457,0.576759686515784,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6421404682274248,0.6404970855863713,0.6421404682274248,0.6454043839758126,598,35,28,0.6259421507182701,0.6180402666116952,0.6222145088510934,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.648972602739726,0.6522040459540459,0.648972602739726,0.6383651996151997,584,30,26,0.6523097041847041,0.6492436729936729,0.6659871973679505,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6294498381877023,0.6459180146085138,0.6294498381877023,0.6562999104070533,618,28,24,0.6463891586269209,0.6517138725472059,0.6129788324910276,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6254180602006689,0.6252050066335781,0.6254180602006689,0.623845323988181,598,35,28,0.5,0.5,0.5093023255813953,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6558219178082192,0.6671943796943798,0.6558219178082192,0.6582351290684625,584,30,26,0.5,0.5,0.5,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6343042071197411,0.655379706466039,0.6343042071197411,0.6605621428835714,618,28,24,0.5,0.5,0.5,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6404682274247492,0.645147792022792,0.6404682274247492,0.6521164021164022,598,35,28,0.6315794404600374,0.6242165704665705,0.659389101006595,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6558219178082192,0.6576680264180264,0.6558219178082192,0.6431006493506494,584,30,26,0.6449342757936508,0.6453063603063603,0.6128813074419768,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6245954692556634,0.6463514485039575,0.6245954692556634,0.6582908229336801,618,28,24,0.6322341217446114,0.6380864274614275,0.6337068776093167,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6337792642140468,0.6329115791615791,0.6337792642140468,0.6448915343915343,598,35,28,0.6186516551441924,0.6120683450147736,0.6634154807358557,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.636986301369863,0.6428150553150555,0.636986301369863,0.6354661696328363,584,30,26,0.6204061823593073,0.624480056980057,0.6216071236991739,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6326860841423948,0.6592937532501516,0.6326860841423948,0.6639664568235997,618,28,24,0.6265663047131579,0.6422333530666865,0.60913352376767,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6438127090301003,0.6472311253561254,0.6438127090301003,0.6537830687830688,598,35,28,0.6331868794555362,0.6255629423486567,0.6444637278722666,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6541095890410958,0.6565284252784254,0.6541095890410958,0.6421129950296617,584,30,26,0.6436037833694084,0.6442056092056092,0.6159210385151807,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6229773462783171,0.6548991777808535,0.6229773462783171,0.6648734004091147,618,28,24,0.6355363750468646,0.6499575694367361,0.6338533655606826,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6387959866220736,0.6526865297401011,0.6387959866220736,0.6848934240362813,598,35,28,0.6397695505158192,0.6387523835291692,0.582714335300243,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.648972602739726,0.6610398860398861,0.648972602739726,0.6562477954144621,584,30,26,0.6441246167027418,0.6415389702889703,0.6502163573293281,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6359223300970874,0.6596002268488401,0.6359223300970874,0.6766685430971144,618,28,24,0.6375575085365295,0.6488872200330534,0.5529187724309675,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6404682274247492,0.6679381432060003,0.6404682274247492,0.692546485260771,598,35,28,0.6417606771338116,0.6410778705421561,0.5828184658104825,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6558219178082192,0.6792149979649982,0.6558219178082192,0.6719995590828926,584,30,26,0.6599766639610389,0.65994301994302,0.6522547652254764,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6343042071197411,0.6602544085995131,0.6343042071197411,0.676589650428936,618,28,24,0.6389644349434559,0.6512422685339352,0.554859737786567,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.637123745819398,0.6595410343624629,0.637123745819398,0.6711859410430839,598,35,28,0.6319194072925417,0.6299943954854669,0.5830961471711211,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6695205479452054,0.6889078514078514,0.6695205479452054,0.6829000320666988,584,30,26,0.6700472357503607,0.6716415066415067,0.655687873261095,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6294498381877023,0.656900519047707,0.6294498381877023,0.6735554491804491,618,28,24,0.637186706067825,0.648939690710524,0.560499523914158,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6304347826086957,0.6340721117506832,0.6304347826086957,0.6359145880574452,598,35,28,0.6236416402834313,0.6199030268673126,0.6081568899687608,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6506849315068494,0.6706411643911646,0.6506849315068494,0.6556800144300146,584,30,26,0.6608039096320346,0.660947940947941,0.6080177377248506,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6488673139158576,0.6709419794709075,0.6488673139158576,0.6776046671582386,618,28,24,0.6554404608600413,0.6638214062172395,0.5644180766131985,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6354515050167224,0.6493473457759172,0.6354515050167224,0.6614436885865457,598,35,28,0.6337481424048588,0.6330280698137842,0.621242624088858,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6523972602739726,0.6628586691086691,0.6523972602739726,0.6597949735449735,584,30,26,0.6574755366161616,0.6546588134088135,0.6523978113936274,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6359223300970874,0.6580321227834772,0.6359223300970874,0.6748442727907012,618,28,24,0.6525825476000301,0.6610280845697512,0.5878927708196001,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6270903010033445,0.6329891636141635,0.6270903010033445,0.6366507936507937,598,35,28,0.6273198940363119,0.6234824005359721,0.6585907670947587,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6506849315068494,0.6600311725311724,0.6506849315068494,0.6404661696328362,584,30,26,0.5,0.5,0.5,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6294498381877023,0.6575336768053164,0.6294498381877023,0.6210195888767317,618,28,24,0.5,0.5,0.5,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6321070234113713,0.653686914936915,0.6321070234113713,0.6657089947089947,598,35,28,0.6369275914798302,0.6343824297395726,0.6487330787920861,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.648972602739726,0.6600986975986977,0.648972602739726,0.6574029982363316,584,30,26,0.6372914411976912,0.6387482424982426,0.6121303150591852,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6375404530744336,0.6617849689511841,0.6375404530744336,0.6787274927453498,618,28,24,0.6463096538271363,0.6559872997372997,0.6009301984911741,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6237458193979933,0.6380850630850633,0.6237458193979933,0.6488624338624339,598,35,28,0.6232082014171567,0.6195255273826703,0.6680666435265532,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6626712328767124,0.6856009731009731,0.6626712328767124,0.6811451819785153,584,30,26,0.6583352498196249,0.6622512672512673,0.6192468619246861,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6310679611650486,0.6535496320975874,0.6310679611650486,0.659196768839626,618,28,24,0.6226169324071422,0.6325786597661598,0.5731341097194756,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6321070234113713,0.653686914936915,0.6321070234113713,0.6657089947089947,598,35,28,0.6337541728586505,0.631746375317804,0.6362721277334259,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6592465753424658,0.6703881766381765,0.6592465753424658,0.6663205467372133,584,30,26,0.6497580717893217,0.6516834091834092,0.6187104387941208,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6343042071197411,0.6586979690440088,0.6343042071197411,0.6761859205609204,618,28,24,0.6460418660593485,0.6551219999136667,0.599685050904563,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6321070234113713,0.6530107855107855,0.6321070234113713,0.6938677248677249,598,35,28,0.6320475544356141,0.6314061104239675,0.5783061437001041,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6147260273972602,0.6307245994745995,0.6147260273972602,0.6162708433541767,584,30,26,0.6161040088383838,0.6127597865097865,0.6638057433036513,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6213592233009708,0.6241379091849938,0.6213592233009708,0.6276754132111274,618,28,24,0.617676719162733,0.6252900764359098,0.549512927561708,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6404682274247492,0.6599835746264319,0.6404682274247492,0.6994459561602419,598,35,28,0.6358523400314444,0.6348450276575275,0.5788962165914613,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6198630136986302,0.6366642616642616,0.6198630136986302,0.6203074394741062,584,30,26,0.6242660984848485,0.622101602101602,0.6659514358259128,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6294498381877023,0.6342969149169162,0.6294498381877023,0.6372866188044759,618,28,24,0.6274266914127054,0.6351170164711831,0.5533582362850655,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6387959866220736,0.6602193078085935,0.6387959866220736,0.673880574452003,598,35,28,0.631813012857789,0.6301891792070363,0.5804581742450539,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6215753424657534,0.6268809893809894,0.6215753424657534,0.6029661696328363,584,30,26,0.6212785218253969,0.6193127243127243,0.6700282516182099,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6359223300970874,0.65400379743904,0.6359223300970874,0.6541232213553643,618,28,24,0.6471187708949947,0.6548727044560377,0.5643448326375156,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6471571906354515,0.6459188529724245,0.6471571906354515,0.630312615955473,598,35,28,0.6293346040360966,0.6256132756132757,0.6023255813953489,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6335616438356164,0.6524773837273838,0.6335616438356164,0.6464063251563251,584,30,26,0.6443221275252525,0.6436638361638363,0.6376282945320602,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6067961165048543,0.6285599062721096,0.6067961165048543,0.6020695739445738,618,28,24,0.6175033494089438,0.6271786122827789,0.5666153958836885,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6337792642140468,0.6461561322275609,0.6337792642140468,0.6352643441214869,598,35,28,0.6179120630613169,0.6145130729059299,0.6114196459562652,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6284246575342466,0.6448576886076888,0.6284246575342466,0.624008938592272,584,30,26,0.639793244949495,0.6389578939578939,0.6722454672245468,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6132686084142395,0.624040607034673,0.6132686084142395,0.6157454086918372,618,28,24,0.6184744451352843,0.6277821214279548,0.6155423716399326,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6471571906354515,0.6485372993408707,0.6471571906354515,0.6324073730502301,598,35,28,0.6368608257414228,0.6304196729196728,0.6536966331135023,28
